dabbling duck sp. (<em class="sci">Anatidae sp. (dabbling duck sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0032103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0097087	0.00625	0.0084746	0.0273973	0.0194175	0.0064516	0.0	0.0064103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Canvasback (<em class="sci">Aythya valisineria</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0091743	0.0467836	0.0875	0.2431611	0.2679901	0.1961853	0.1917526	0.1095133	0.1268058	0.047259	0.0069124	0.0104439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0208333	0.0576923	0.0434783	0.1062992	0.1241379	0.0305344	0.0248447	0.0	0.0	0.0454545	0.0	0.0
Redhead (<em class="sci">Aythya americana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0183486	0.005848	0.0666667	0.2583587	0.3498759	0.2615804	0.2371134	0.1957965	0.1364366	0.1342155	0.0760369	0.0704961	0.1092437	0.0641026	0.0238095	0.0	0.0	0.0	0.0285714	0.047619	0.026087	0.0119048	0.0291262	0.0125	0.0423729	0.0273973	0.0582524	0.0387097	0.0833333	0.0769231	0.1304348	0.2322835	0.1034483	0.1374046	0.1055901	0.0454545	0.0	0.0	0.0	0.0
Ring-necked Duck (<em class="sci">Aythya collaris</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0298507	0.1834862	0.3216374	0.5833333	0.6960486	0.7245658	0.7356948	0.5958763	0.5464602	0.2680578	0.100189	0.0437788	0.0313316	0.092437	0.0512821	0.0714286	0.1	0.0392157	0.1403509	0.0571429	0.0285714	0.0608696	0.0	0.0291262	0.025	0.0	0.0	0.0	0.0387097	0.0208333	0.0641026	0.2028986	0.1811024	0.1793103	0.0839695	0.1180124	0.0530303	0.0	0.0454545	0.0	0.1
Greater Scaup (<em class="sci">Aythya marila</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041667	0.006079	0.0	0.0027248	0.0082474	0.0077434	0.0016051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003937	0.0068966	0.0229008	0.0062112	0.0	0.0	0.0	0.0	0.0
Lesser Scaup (<em class="sci">Aythya affinis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0298507	0.0642202	0.1052632	0.1833333	0.3829787	0.4168734	0.5122616	0.4185567	0.4579646	0.2150883	0.1134216	0.0691244	0.0156658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0095238	0.0086957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0416667	0.025641	0.0289855	0.0314961	0.1241379	0.1145038	0.173913	0.0681818	0.0	0.0227273	0.0	0.0
Greater/Lesser Scaup (<em class="sci">Aythya marila/affinis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.015625	0.0	0.0	0.0	0.0041667	0.0121581	0.0173697	0.027248	0.014433	0.0088496	0.0032103	0.0075614	0.0023041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0096618	0.003937	0.0137931	0.0229008	0.0186335	0.0075758	0.0	0.0	0.0	0.0
Aythya sp. (<em class="sci">Aythya sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041667	0.0	0.0024814	0.0	0.0	0.0011062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0048309	0.0	0.0	0.0076336	0.0062112	0.0	0.0	0.0	0.0	0.0
Surf Scoter (<em class="sci">Melanitta perspicillata</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0129032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
White-winged Scoter (<em class="sci">Melanitta deglandi</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
